Date,Open,High,Low,Close,Volume
2024-03-14,504.4982357008347,504.6544091071824,499.4725135393552,502.5270080566406,110171800
2024-03-15,499.44834457853835,500.90693694327877,497.4024316630392,499.07635498046875,107646300
2024-03-18,503.15835758943143,504.6071212896662,501.6312645749848,502.0423889160156,88893300
2024-03-19,501.3474589189953,505.11622858588777,500.3391555977347,504.8323669433594,60755300
2024-03-20,504.89106308633967,509.63873983527566,504.21561462485215,509.5016784667969,69594600
2024-03-21,512.3504186903534,513.0552034223256,510.9015949394555,511.1855163574219,60256100
2024-03-22,511.09725876770295,511.58671240113955,509.9812901440056,510.2162780761719,79070800
2024-03-25,508.83600729301406,509.9617745975222,508.65001251438474,508.8066711425781,48512100
2024-03-26,510.23588252659715,510.5785359636074,507.465617616324,507.866943359375,65463700
2024-03-27,510.7057822180554,512.174143263585,508.53257680183424,512.1349487304688,82999800
2024-03-28,512.1740486497476,513.5444828570902,511.75312573085114,512.0369873046875,96294900
2024-04-01,512.781089157312,513.3194762872985,509.98136853540166,511.1462707519531,62477500
2024-04-02,507.3089515099197,508.0333334121318,505.5860649599207,507.8963317871094,74230300
2024-04-03,506.79992871244065,509.9618403568663,506.7509952902305,508.45428466796875,59155800
2024-04-04,512.4776104224978,512.8202041062084,501.944557459695,502.2480163574219,96858100
2024-04-05,503.6087005524252,509.4625474298725,503.1681802920817,507.49493408203125,74546500
2024-04-08,508.1997913461109,509.2080348808952,506.9663584849502,507.77880859375,48401800
2024-04-09,509.52125335501194,509.76598018179146,503.50094951713095,508.36614990234375,68049200
2024-04-10,502.6493333372583,505.2727978988181,501.288697511792,503.2758483886719,82652800
2024-04-11,504.80296329585076,508.52279948423035,501.2789205379683,507.07403564453125,70099000
2024-04-12,503.5206029701081,504.94003067337457,498.3421743729088,500.0748596191406,92561100
2024-04-15,504.26456872904316,504.43096625601453,492.95817044710765,493.8098449707031,92101400
2024-04-16,494.28947313511503,495.81656619092587,491.6170453505055,492.9092102050781,73484000
2024-04-17,495.37608674425394,495.54251414976056,488.59226550978076,489.9920959472656,75910300
2024-04-18,491.3919594558385,493.49660444266914,488.04408292123793,488.98382568359375,74548100
2024-04-19,488.90548147354247,489.9039562000147,483.4431618183188,484.71575927734375,102212600
2024-04-22,487.329477066226,491.78352383666635,484.9801051881098,489.17962646484375,67961000
2024-04-23,491.1961606780303,495.4152492396772,488.9936189979829,494.9845275878906,64633600
2024-04-24,495.87534083094636,496.6682534521082,492.5176955463837,494.7496032714844,55928100
2024-04-25,488.6509375726553,493.6335721318235,486.99658185005006,492.8700256347656,69122400
2024-04-26,495.66980341109877,499.12534558525607,495.0335195303735,497.5395202636719,64306100
2024-04-29,499.3308796993677,499.9769621780909,496.5507862258181,499.301513671875,46415400
2024-04-30,497.83313467029427,498.8120420500729,491.3919372558594,491.3919372558594,77483600
