Date,Open,High,Low,Close,Volume
2024-03-14,39.347053937605374,39.39473868929216,39.013282502812686,39.11818313598633,31566200
2024-03-15,38.946526470245864,39.02281552142095,38.82255266952125,38.8797721862793,32816600
2024-03-18,39.10864207739303,39.1467884210203,38.89884446311416,38.94652557373047,23107900
2024-03-19,38.698582460988824,38.832091028764495,38.545997083147334,38.75579833984375,23851800
2024-03-20,38.8320938811169,39.21354644023274,38.77487436022337,39.19447326660156,32308000
2024-03-21,39.46149301662948,39.471027784275115,39.223083809294806,39.242156982421875,27655700
2024-03-22,39.00374540399376,39.06096128206094,38.898844777089835,38.965599060058594,30355600
2024-03-25,38.90837802327207,39.05142498851963,38.90837802327207,38.994205474853516,12894800
2024-03-26,39.089572858930104,39.108642393062105,38.946525888091,38.965599060058594,15363300
2024-03-27,38.946524994542564,39.032352447509766,38.85116277472811,39.032352447509766,21819500
2024-03-28,39.118180265150045,39.28983517268468,39.118180265150045,39.17539978027344,28296300
2024-04-01,39.347053977867056,39.53778207130196,39.15632952226796,39.242156982421875,20857100
2024-04-02,39.37566541960844,39.50917399319806,39.3279843058744,39.366127014160156,22346100
2024-04-03,39.18493219062232,39.49009564392343,39.14678584950085,39.39473342895508,33272500
2024-04-04,39.78572781991633,39.85248210381533,39.232616738655295,39.25168991088867,33317700
2024-04-05,39.2040120205969,39.42334806255001,39.12771932539445,39.337520599365234,31564000
2024-04-08,39.547323917352415,39.67129409670992,39.528250742566,39.59500503540039,18452500
2024-04-09,39.85248000381137,39.92876905088924,39.67128669605998,39.86201477050781,23963700
2024-04-10,39.37566281373539,39.4233439243139,39.15632679480579,39.318443298339844,37281800
2024-04-11,39.60453536074563,39.62360853339227,39.30891027931193,39.556854248046875,23648600
2024-04-12,38.994207806591014,39.00374621169012,38.565070523022655,38.65089797973633,50234600
2024-04-15,38.87977249819799,38.87977249819799,38.33619981706038,38.4029541015625,31290100
2024-04-16,37.8879835689935,38.06917322239957,37.78308295571389,37.89752197265625,43707900
2024-04-17,38.09778998508734,38.11686315717581,37.75448016316613,37.86891555786133,26019400
2024-04-18,38.050111212598225,38.240835669534896,37.93567217303323,38.02149963378906,20581900
2024-04-19,37.86891555786133,37.96428141830367,37.7449453960397,37.86891555786133,29537400
2024-04-22,37.94520505157105,38.345730718201416,37.916593476929386,38.27897644042969,25738800
2024-04-23,38.31712579842775,38.631824041582576,38.29805262644329,38.59368133544922,21907100
2024-04-24,38.83208873249666,38.860696670232436,38.60321431710414,38.72718811035156,18118100
2024-04-25,38.402954680512764,38.860699911643366,38.35527356769752,38.813018798828125,21962500
2024-04-26,39.175399025078136,39.27076124394326,39.11817951105778,39.26122283935547,24407700
2024-04-29,39.451953036006195,39.652219526926785,39.40427192401012,39.64268112182617,31041200
2024-04-30,39.27075875127398,39.404267304345026,39.089569091796875,39.089569091796875,32748700
2024-05-01,39.15632382420078,39.556849488076956,39.08003114279469,39.12771224975586,34489500
2024-05-02,39.65221952993712,40.233934916870496,39.52824572846937,40.138572692871094,48855700
2024-05-03,40.37697987902534,40.52002684573314,40.21485974090079,40.500953674316406,31815100
2024-05-06,40.50095793795927,40.56771222602752,40.434203649891025,40.539100646972656,19706300
2024-05-07,40.3483689657532,40.41512324187196,40.26254151962405,40.31022262573242,21316800
2024-05-08,40.05274225132829,40.33883253984212,40.05274225132829,40.319759368896484,18933700
2024-05-09,40.291155285703375,40.453271797496534,40.205327827155315,40.4437370300293,22204400
2024-05-10,40.710753585757715,40.7584383359131,40.48188279148889,40.529563903808594,28056400
2024-05-13,40.806120300544585,40.9682368133848,40.78704712765119,40.8347282409668,22233800
2024-05-14,40.87286841657003,41.073131244965275,40.853795246555926,41.05405807495117,24295800
2024-05-15,41.34968587170892,41.49272918701172,41.149423047583916,41.49272918701172,30011900
2024-05-16,41.53087876666704,41.67392573096619,41.43551654902455,41.57855987548828,27395100
2024-05-17,41.60717244632908,41.83604322928001,41.53087976012176,41.7597541809082,30865100
2024-05-20,41.51181186449538,41.68346679244274,41.48320392244947,41.607177734375,24234000
2024-05-21,41.349693298339844,41.41644758503761,41.23525789797735,41.349693298339844,18470000
2024-05-22,41.3878414503894,41.4164493922694,41.130359059961556,41.2161865234375,23030800
2024-05-23,41.425983318839144,41.454594897973934,40.83472949236769,40.9110221862793,28607000
2024-05-24,40.977770552270485,41.13035228020613,40.949158977270756,41.02545166015625,20986300
2024-05-28,41.15895926614234,41.24478671348728,40.89194215788485,40.968231201171875,21179400
2024-05-29,40.396056502343136,40.43420284843628,40.28162110189951,40.35791015625,30803500
2024-05-30,40.09088751266399,40.34836985673723,40.07181434223242,40.24346923828125,20741500
2024-05-31,39.86201660917726,39.881089781285354,39.53777995901089,39.852481842041016,49609100
