Date,Open,High,Low,Close,Volume
2024-03-14,86.12784982615577,86.14622460274136,85.32841033802715,85.42948913574219,58365600
2024-03-15,85.51217917562701,85.63163975078734,85.26408115365817,85.40191650390625,34997700
2024-03-18,85.20894502782136,85.44785214351772,84.99759656790886,85.14462280273438,29519500
2024-03-19,85.31922268548543,85.70515610382284,85.17220343542269,85.383544921875,26953100
2024-03-20,85.54894663011423,86.18298511563493,84.80464545883203,85.3559799194336,43460100
2024-03-21,85.70515781615126,85.85218407974945,85.20896170300263,85.53975677490234,34276600
2024-03-22,86.55054881423531,86.568923592736,86.17379925428612,86.35758209228516,30262300
2024-03-25,86.10946550009389,86.14622206277903,85.7327230011167,85.92568969726562,24011800
2024-03-26,85.92571224156156,86.25651438192286,85.71436370331986,86.16461944580078,34423000
2024-03-27,86.36675941695566,87.01917266845703,86.32081896889376,87.01917266845703,50157800
2024-03-28,86.8261952492157,87.31320740429504,86.66998512600102,86.9456558227539,34540400
2024-04-01,86.00713387348746,86.01635517331974,85.24192776459913,85.32490539550781,48945400
2024-04-02,84.42141898910282,85.00223434642544,84.20937126791353,84.85472869873047,43086300
2024-04-03,84.13561673062429,84.86394472415678,83.94201162355232,84.8362808227539,45494400
2024-04-04,85.39865608807554,85.5185118864807,84.85471896352935,85.44475555419922,47957400
2024-04-05,84.53204538081006,84.98379061533697,84.24624134632923,84.25546264648438,42495900
2024-04-08,84.10794676258277,84.43983615601812,84.01574783984991,84.24623107910156,37879800
2024-04-09,84.69798029351004,85.14972545698733,84.67031639739551,85.02987670898438,32522000
2024-04-10,84.08027864365609,84.17247756175948,83.02006142336622,83.17678833007812,74368900
2024-04-11,83.32429911784394,83.37961987890282,82.52222193728889,82.79879760742188,65751200
2024-04-12,83.5640081572324,83.84980514189135,83.23211170817459,83.2413330078125,47900100
2024-04-15,82.25486213206771,82.29174029556066,81.60950482162684,81.95062255859375,55993100
2024-04-16,81.17621684627973,81.664840291428,80.9365122573005,81.40670013427734,45103200
2024-04-17,81.932199369692,82.40238019921985,81.55420341213544,82.31018829345703,57947000
2024-04-18,82.27329831776392,82.3009551821447,81.67404046561477,81.89530944824219,43839500
2024-04-19,82.41160011162732,82.41160011162732,81.96907615790393,82.19033813476562,44826800
2024-04-22,81.75702181030287,82.16267459644227,81.72936494466444,82.05204010009766,24969000
2024-04-23,81.80310575877127,82.54986912452306,81.63715756262758,82.07968139648438,27222700
2024-04-24,81.64639938760767,81.71093442823758,80.66915247698559,81.49889373779297,48986800
2024-04-25,80.6322659379189,81.03791874194575,80.5216314366958,80.92728424072266,49282600
2024-04-26,81.36058543499784,81.6924818702971,81.17620165262734,81.35136413574219,31589800
2024-04-29,81.73857397859742,82.07046335024548,81.57262577587849,82.0335922241211,39228600
2024-04-30,81.51733060098844,81.80313467156734,81.22231226288173,81.33294677734375,41054700
2024-05-01,81.96945671520356,82.53380682228698,81.63639740418927,81.93244934082031,59679500
2024-05-02,81.60862451009582,82.34875770741411,81.44209489362088,82.28399658203125,58925400
2024-05-03,83.1999141586644,83.37569739853198,82.58930315181951,83.11664581298828,50066100
2024-05-06,83.14443110963774,83.49599063442994,82.95939420835022,83.44048309326172,23868200
2024-05-07,84.0973245232792,84.4118765792126,83.82902638581209,83.94929504394531,30525800
2024-05-08,83.55149817559817,83.69027408695479,83.4127293226776,83.44048309326172,31171700
2024-05-09,83.1444076986856,83.97704881550665,83.0981467217804,83.84752655029297,39606700
2024-05-10,83.52372433131582,83.61623923050695,83.22767241884357,83.37570190429688,21913800
2024-05-13,83.7735225751461,83.82903010314071,83.55147834629891,83.58848571777344,23157500
2024-05-14,83.86603459342311,84.11582551925173,83.6532439793635,84.06031799316406,25746400
2024-05-15,84.99472075170509,85.35553372901543,84.77267656687334,85.20750427246094,65142900
2024-05-16,85.47580406860074,85.50355782764844,85.05948356601908,85.1242446899414,37902400
2024-05-17,84.7819423154614,84.92997179321749,84.50439057388569,84.55065155029297,24755000
2024-05-20,84.26385780190616,84.48589497207387,84.19909666650581,84.30086517333984,17922800
2024-05-21,84.86521658715756,84.9022169007462,84.58766482620136,84.73568725585938,15334400
2024-05-22,84.43962772975692,84.91146285749441,84.43038118141016,84.83744812011719,38073700
2024-05-23,84.92997551632136,84.92997551632136,84.02331257140452,84.29161071777344,51294700
2024-05-24,84.16206872371623,84.62465016591896,84.09730760414514,84.5413818359375,19164400
2024-05-28,84.49515243407221,84.52290619930497,83.29243751213201,83.3294448852539,45973700
2024-05-29,82.65405896085701,82.70957354054407,82.04345505176767,82.32100677490234,45508400
2024-05-30,82.89460865524195,83.23692152802778,82.74658623622238,83.11664581298828,29548600
2024-05-31,83.70873768222866,83.87526727738395,83.49594712125095,83.68097686767578,41308800
2024-06-03,84.14328704116849,85.09945963077607,84.11543845429449,85.03447723388672,42272100
2024-06-04,85.59148800849495,86.14848819194302,85.39654077730874,86.02780151367188,42581500
2024-06-05,86.33413038100142,86.65904235839844,85.76785218501666,86.65904235839844,43153900
2024-06-06,86.25989885203948,86.73334626435624,86.20420165619736,86.52911376953125,22891900
2024-06-07,85.24799902627214,85.24799902627214,84.84881940233659,84.941650390625,35240500
2024-06-10,84.4774976928825,84.53319487549439,84.1525856567278,84.37538146972656,20586500
2024-06-11,84.50535413502851,85.28515017679672,84.40323790238563,85.24801635742188,30329200
2024-06-12,86.3527195641642,86.8633007402754,85.86070883948543,85.88855743408203,42554600
2024-06-13,86.5383869538465,87.25319350371002,86.28773544233132,87.15107727050781,33093800
2024-06-14,87.65236415396026,88.04225859541663,87.48526552440023,87.88444519042969,28776700
2024-06-17,86.8168636453788,87.08607847476405,86.59406785237225,87.0118179321289,31040200
2024-06-18,87.16033385318616,87.8194429983601,87.01180570623478,87.8101577758789,26881000
2024-06-20,86.71477531637244,87.2624832477706,86.64978581683138,87.22534942626953,30246300
2024-06-21,87.48527909422475,87.70808202323114,86.88186688929886,87.22534942626953,22596400
2024-06-24,87.30887911309091,87.57808685302734,87.02109384350825,87.57808685302734,56939100
2024-06-25,87.32746669070403,87.77306547139958,87.29961809488913,87.72664642333984,22890200
2024-06-26,86.59406825144501,86.77045209143628,86.43625485911102,86.473388671875,38489100
2024-06-27,86.8168716430664,86.99325549849353,86.72404064430783,86.8168716430664,23140800
2024-06-28,87.01182008766047,87.0489468186225,85.20158386230469,85.20158386230469,55119600
2024-07-01,84.20605572321954,84.8207018886095,83.64729100336976,83.73110961914062,49735400
2024-07-02,84.44819997107889,84.5692634251524,83.88943518331534,84.38301086425781,34204700
2024-07-03,84.90450959800302,85.57503007383413,84.83000574400432,85.49121856689453,35563300
2024-07-05,85.92889589094568,86.35728941498512,85.58432806758323,86.19896697998047,34895500
2024-07-08,86.18036422431156,86.46905778648954,85.88235590381464,86.38524627685547,16095700
2024-07-09,86.11517375155691,86.31074104265998,85.55640904767975,86.00341796875,30289800
2024-07-10,86.09653840850093,86.31073520144841,85.9196006457129,86.27348327636719,23572500
2024-07-11,87.24201148523734,87.6703979634614,87.0464442085532,87.11163330078125,49761800
2024-07-12,87.10232681035565,87.4841537475586,86.92538192676611,87.4841537475586,27796500
2024-07-15,86.6087717825128,86.88815775932731,86.40388968019289,86.4783935546875,37918900
