Date,Open,High,Low,Close,Volume
2024-03-14,68.89974975291578,68.93532549870504,68.50842333461361,68.58847045898438,46677200
2024-03-15,68.55291724216099,68.69521348670202,68.44618996971876,68.54402160644531,53985300
2024-03-18,68.72187841522302,68.76634979858756,68.64183806762337,68.70409393310547,34649300
2024-03-19,68.68631690093062,68.99759626210347,68.67742126621677,68.97980499267578,41841500
2024-03-20,68.96200561756807,69.23770916573366,68.89974975877648,69.21102905273438,36886700
2024-03-21,69.326667954562,69.33556359028276,69.08654007315695,69.17547607421875,34693300
2024-03-22,69.2021406969026,69.27329219596913,69.0687401178784,69.10430908203125,26955700
2024-03-25,68.97978258888975,69.07761418282404,68.96199811061942,68.99757385253906,29373100
2024-03-26,69.077636631274,69.0865322659895,68.89976464925094,68.91754913330078,28522200
2024-03-27,69.08652518413015,69.28218841552734,69.01537368446199,69.28218841552734,28891100
2024-03-28,69.19325257008886,69.29997303442107,69.12210107028038,69.13099670410156,31546700
2024-04-01,69.14438961920095,69.14438961920095,68.82257936766453,68.84939575195312,47857400
2024-04-02,68.61699344950598,68.75108221230177,68.58123599142459,68.73320007324219,45551200
2024-04-03,68.63489346847486,68.82261507593006,68.57231959932312,68.78685760498047,29542300
2024-04-04,68.92986268267096,69.02819398738535,68.6348687685278,68.73320007324219,36056400
2024-04-05,68.67956484850802,68.7689550805069,68.64380739170097,68.67062377929688,30857300
2024-04-08,68.67957886134262,68.86730043285272,68.63488032620448,68.83154296875,31067800
2024-04-09,68.93882139019193,69.03715272006438,68.84942431209733,68.97457885742188,32219100
2024-04-10,68.51867094948962,68.61700226683965,68.20580167612073,68.36670684814453,76623900
2024-04-11,68.39350551891985,68.43819722065625,68.12532802835389,68.30411529541016,50836000
2024-04-12,68.27731346254754,68.31307092715163,68.16110681761351,68.26837921142578,41441700
2024-04-15,68.33987912036605,68.33987912036605,67.79458978565229,67.87504577636719,55560400
2024-04-16,67.85716923986527,67.85716923986527,67.57110956248513,67.65156555175781,55746100
2024-04-17,67.83929812194091,67.97338691248889,67.67839293729116,67.740966796875,48158800
2024-04-18,67.74096102739952,67.8392923440906,67.61581331889064,67.79459381103516,40291400
2024-04-19,67.85715730172797,68.0091213635725,67.84821623337332,67.91973114013672,54739500
2024-04-22,68.06276121327598,68.32199766223046,68.03594482545958,68.29518127441406,40772500
2024-04-23,68.35776581583337,68.61700230535273,68.277309819757,68.57230377197266,43554400
2024-04-24,68.53652520646897,68.56334159022462,68.26835454887589,68.42031860351562,40496500
2024-04-25,68.00914247885362,68.29519537468316,67.85717836982771,68.27731323242188,46371600
2024-04-26,68.26837278891867,68.52760926788075,68.26837278891867,68.49185180664062,34500800
2024-04-29,68.58124209638807,68.69744873046875,68.53654356479791,68.69744873046875,33157800
2024-04-30,68.47396542007515,68.61699525616665,68.19685363769531,68.19685363769531,49937500
2024-05-01,68.25076796245146,68.86183504484484,68.23279842590384,68.55630493164062,71484700
2024-05-02,68.7270459375424,68.99663011992783,68.59225041835724,68.9786605834961,41497900
2024-05-03,69.32913138961733,69.54480012716004,69.14042038726926,69.26622772216797,44204400
2024-05-06,69.34708404541016,69.40100635865777,69.30215678301833,69.34708404541016,29547100
2024-05-07,69.42797859298507,69.44594813049943,69.22129120365076,69.35608673095703,34064000
2024-05-08,69.18535536883306,69.24825904329077,69.14940943257345,69.19434356689453,22959500
2024-05-09,69.15838769297218,69.24824909271547,69.06852629322891,69.2123031616211,24590900
2024-05-10,69.20331889164558,69.2212884284395,69.02358924378116,69.1044692993164,24633800
2024-05-13,69.24824005723279,69.24824005723279,69.05952908559924,69.08648681640625,22109800
2024-05-14,69.12245169437533,69.22130130509265,69.10448215423868,69.19434356689453,27298700
2024-05-15,69.41898631791909,69.60769730266709,69.36507085255822,69.59870910644531,56544400
2024-05-16,69.60770741547798,69.60770741547798,69.42798460084111,69.43696594238281,31749800
2024-05-17,69.39204552001647,69.4729187377945,69.33813004149779,69.44596099853516,31550300
2024-05-20,69.4010222423724,69.48189544677734,69.3740576515853,69.48189544677734,18665000
2024-05-21,69.43695985637952,69.55378584604124,69.41899031888518,69.427978515625,20295900
2024-05-22,69.32914511537068,69.36509105474195,69.21231909841731,69.27522277832031,31110700
